FollowUpID,LeadID,FollowUpDate,CallDuration,ResponseTimeMins,SiteVisit
8637_4,8637,2024-05-25,10,47,No
8638_0,8638,2024-10-17,14,3,No
8638_1,8638,2024-10-18,5,19,Yes
8639_0,8639,2024-02-07,15,28,No
8640_0,8640,2024-03-29,10,97,No
8640_1,8640,2024-03-30,3,75,No
8640_2,8640,2024-03-31,9,8,No
8641_0,8641,2024-09-26,1,36,No
8641_1,8641,2024-09-27,9,120,Yes
8641_2,8641,2024-09-28,12,57,Yes
8641_3,8641,2024-09-29,6,79,Yes
8642_0,8642,2024-10-10,10,25,No
8642_1,8642,2024-10-11,13,39,Yes
8642_2,8642,2024-10-12,15,41,No
8643_0,8643,2024-05-04,2,32,No
8643_1,8643,2024-05-05,12,61,No
8643_2,8643,2024-05-06,8,87,No
8644_0,8644,2024-08-15,7,94,No
8644_1,8644,2024-08-16,11,64,No
8644_2,8644,2024-08-17,14,103,Yes
8644_3,8644,2024-08-18,6,82,No
8644_4,8644,2024-08-19,1,21,No
8645_0,8645,2024-09-01,13,69,No
8645_1,8645,2024-09-02,8,70,No
8646_0,8646,2024-11-18,1,74,Yes
8646_1,8646,2024-11-19,7,5,Yes
8646_2,8646,2024-11-20,10,59,Yes
8646_3,8646,2024-11-21,2,30,No
8647_0,8647,2024-04-06,14,103,No
8647_1,8647,2024-04-07,7,91,No
8647_2,8647,2024-04-08,15,20,No
8647_3,8647,2024-04-09,5,99,Yes
8647_4,8647,2024-04-10,3,21,No
8648_0,8648,2024-11-17,11,92,Yes
8648_1,8648,2024-11-18,4,28,No
8648_2,8648,2024-11-19,13,119,No
8648_3,8648,2024-11-20,7,81,No
8649_0,8649,2024-03-14,2,79,No
8649_1,8649,2024-03-15,3,77,Yes
8649_2,8649,2024-03-16,11,13,No
8649_3,8649,2024-03-17,14,63,Yes
8650_0,8650,2024-07-24,11,27,No
8650_1,8650,2024-07-25,6,6,No
8650_2,8650,2024-07-26,4,42,No
8651_0,8651,2024-07-04,10,43,No
8652_0,8652,2024-05-11,10,116,No
8652_1,8652,2024-05-12,12,28,No
8653_0,8653,2024-04-10,4,41,No
8653_1,8653,2024-04-11,15,11,Yes
8653_2,8653,2024-04-12,3,15,Yes
8654_0,8654,2024-03-31,9,91,Yes
8654_1,8654,2024-04-01,9,4,Yes
8654_2,8654,2024-04-02,14,46,No
8654_3,8654,2024-04-03,3,13,No
8655_0,8655,2024-12-24,6,3,No
8655_1,8655,2024-12-25,1,57,No
8655_2,8655,2024-12-26,9,66,Yes
8656_0,8656,2024-01-11,9,120,No
8656_1,8656,2024-01-12,4,58,No
8657_0,8657,2024-06-21,2,99,No
8657_1,8657,2024-06-22,3,109,Yes
8657_2,8657,2024-06-23,3,61,No
8658_0,8658,2024-10-04,9,105,Yes
8659_0,8659,2024-03-19,9,71,Yes
8659_1,8659,2024-03-20,15,43,No
8660_0,8660,2024-04-24,15,95,Yes
8660_1,8660,2024-04-25,1,2,Yes
8660_2,8660,2024-04-26,7,58,Yes
8661_0,8661,2024-10-08,3,25,No
8661_1,8661,2024-10-09,4,56,Yes
8661_2,8661,2024-10-10,2,38,No
8661_3,8661,2024-10-11,9,114,No
8661_4,8661,2024-10-12,3,25,No
8662_0,8662,2024-04-14,6,27,No
8662_1,8662,2024-04-15,15,81,Yes
8662_2,8662,2024-04-16,8,93,No
8663_0,8663,2024-11-01,13,45,No
8663_1,8663,2024-11-02,4,24,No
8663_2,8663,2024-11-03,14,72,Yes
8663_3,8663,2024-11-04,12,54,No
8663_4,8663,2024-11-05,10,50,No
8664_0,8664,2024-10-22,12,96,No
8664_1,8664,2024-10-23,10,36,Yes
8664_2,8664,2024-10-24,9,109,No
8665_0,8665,2024-02-12,13,51,No
8666_0,8666,2024-12-02,5,73,No
8667_0,8667,2024-07-17,8,100,No
8668_0,8668,2024-01-07,14,69,No
8668_1,8668,2024-01-08,6,56,No
8668_2,8668,2024-01-09,6,45,No
8668_3,8668,2024-01-10,3,80,No
8669_0,8669,2024-12-13,12,117,No
8669_1,8669,2024-12-14,15,66,No
8669_2,8669,2024-12-15,12,17,Yes
8669_3,8669,2024-12-16,4,22,Yes
8670_0,8670,2024-11-01,9,23,Yes
8670_1,8670,2024-11-02,15,32,No
8671_0,8671,2024-11-19,13,30,No
8671_1,8671,2024-11-20,2,91,Yes
8671_2,8671,2024-11-21,5,103,No
8671_3,8671,2024-11-22,12,119,Yes
8672_0,8672,2024-04-22,4,84,No
8672_1,8672,2024-04-23,8,99,No
8672_2,8672,2024-04-24,3,92,Yes
8672_3,8672,2024-04-25,2,108,No
8673_0,8673,2024-01-21,4,49,Yes
8673_1,8673,2024-01-22,5,78,No
8673_2,8673,2024-01-23,15,9,Yes
8673_3,8673,2024-01-24,14,26,No
8673_4,8673,2024-01-25,14,105,Yes
8674_0,8674,2024-06-09,3,98,No
8674_1,8674,2024-06-10,2,21,No
8674_2,8674,2024-06-11,5,111,No
8674_3,8674,2024-06-12,5,31,No
8674_4,8674,2024-06-13,4,92,Yes
8675_0,8675,2024-01-03,10,32,No
8675_1,8675,2024-01-04,3,2,No
8676_0,8676,2024-03-31,5,112,Yes
8676_1,8676,2024-04-01,10,73,Yes
8676_2,8676,2024-04-02,1,10,No
8677_0,8677,2024-05-03,8,15,No
8677_1,8677,2024-05-04,9,87,No
8677_2,8677,2024-05-05,5,76,Yes
8677_3,8677,2024-05-06,1,115,No
8678_0,8678,2024-12-16,1,2,Yes
8678_1,8678,2024-12-17,6,113,No
8678_2,8678,2024-12-18,15,102,Yes
8678_3,8678,2024-12-19,6,12,No
8679_0,8679,2024-01-21,12,38,No
8679_1,8679,2024-01-22,7,65,No
8679_2,8679,2024-01-23,10,100,Yes
8679_3,8679,2024-01-24,1,98,Yes
8680_0,8680,2024-10-05,2,73,No
8681_0,8681,2024-02-13,3,111,Yes
8681_1,8681,2024-02-14,5,82,No
8682_0,8682,2024-08-23,3,69,Yes
8683_0,8683,2024-11-05,2,50,No
8683_1,8683,2024-11-06,1,38,No
8683_2,8683,2024-11-07,13,65,No
8683_3,8683,2024-11-08,9,65,Yes
8683_4,8683,2024-11-09,8,13,No
8684_0,8684,2024-10-21,6,49,No
8685_0,8685,2024-01-19,15,13,No
8686_0,8686,2024-12-26,11,51,Yes
8687_0,8687,2024-02-21,9,80,No
8688_0,8688,2024-10-31,8,3,No
8688_1,8688,2024-11-01,6,81,No
8689_0,8689,2024-08-30,9,73,No
8689_1,8689,2024-08-31,5,106,No
8689_2,8689,2024-09-01,12,59,Yes
8689_3,8689,2024-09-02,7,81,No
8689_4,8689,2024-09-03,15,26,Yes
8690_0,8690,2024-06-05,4,3,No
8690_1,8690,2024-06-06,13,118,No
8691_0,8691,2024-01-03,2,41,No
8691_1,8691,2024-01-04,13,85,No
8692_0,8692,2024-06-15,10,86,No
8692_1,8692,2024-06-16,5,107,No
8692_2,8692,2024-06-17,2,68,Yes
8693_0,8693,2024-03-22,7,33,No
8693_1,8693,2024-03-23,9,34,Yes
8693_2,8693,2024-03-24,14,62,Yes
8694_0,8694,2024-04-20,6,67,No
8695_0,8695,2024-07-06,3,107,No
8696_0,8696,2024-05-29,12,84,No
8696_1,8696,2024-05-30,9,67,No
8696_2,8696,2024-05-31,2,46,Yes
8696_3,8696,2024-06-01,12,5,No
8696_4,8696,2024-06-02,9,85,Yes
8697_0,8697,2024-12-28,1,115,No
8697_1,8697,2024-12-29,1,27,Yes
8698_0,8698,2024-12-12,14,84,No
8698_1,8698,2024-12-13,7,33,No
8698_2,8698,2024-12-14,2,64,No
8698_3,8698,2024-12-15,3,120,No
8699_0,8699,2024-08-15,1,34,No
8699_1,8699,2024-08-16,13,90,No
8699_2,8699,2024-08-17,4,81,No
8699_3,8699,2024-08-18,15,37,No
8699_4,8699,2024-08-19,4,118,No
8700_0,8700,2024-03-15,12,38,Yes
8700_1,8700,2024-03-16,14,99,No
8700_2,8700,2024-03-17,15,62,No
8701_0,8701,2024-08-12,14,74,No
8702_0,8702,2024-11-11,13,45,No
8702_1,8702,2024-11-12,11,19,No
8702_2,8702,2024-11-13,2,79,No
8703_0,8703,2024-05-01,3,119,No
8703_1,8703,2024-05-02,12,52,No
8704_0,8704,2024-12-15,13,103,No
8705_0,8705,2024-05-07,10,85,No
8705_1,8705,2024-05-08,8,43,No
8705_2,8705,2024-05-09,8,25,Yes
8706_0,8706,2024-09-15,13,94,No
8706_1,8706,2024-09-16,2,3,Yes
8706_2,8706,2024-09-17,13,103,No
8706_3,8706,2024-09-18,3,37,Yes
8706_4,8706,2024-09-19,10,43,No
8707_0,8707,2024-01-16,15,101,No
8707_1,8707,2024-01-17,3,14,No
8708_0,8708,2024-05-03,9,34,No
8708_1,8708,2024-05-04,14,89,No
8708_2,8708,2024-05-05,4,103,No
8708_3,8708,2024-05-06,3,87,No
8708_4,8708,2024-05-07,6,101,No
8709_0,8709,2024-03-11,8,16,No
8709_1,8709,2024-03-12,4,105,Yes
8710_0,8710,2024-05-02,10,91,Yes
8710_1,8710,2024-05-03,15,66,No
8710_2,8710,2024-05-04,5,3,Yes
8710_3,8710,2024-05-05,11,19,No
8711_0,8711,2024-09-26,2,27,No
8712_0,8712,2024-09-27,7,34,No
8713_0,8713,2024-06-10,2,33,No
8714_0,8714,2024-12-03,6,74,Yes
8714_1,8714,2024-12-04,15,38,No
8714_2,8714,2024-12-05,15,41,Yes
8714_3,8714,2024-12-06,4,14,No
8715_0,8715,2024-02-23,10,99,Yes
8715_1,8715,2024-02-24,3,24,Yes
8716_0,8716,2024-11-23,7,76,No
8716_1,8716,2024-11-24,12,29,No
8716_2,8716,2024-11-25,1,1,No
8717_0,8717,2024-10-18,3,78,No
8717_1,8717,2024-10-19,3,67,Yes
8717_2,8717,2024-10-20,14,92,Yes
8718_0,8718,2024-10-25,2,94,No
8718_1,8718,2024-10-26,8,25,No
8718_2,8718,2024-10-27,8,49,No
8718_3,8718,2024-10-28,5,24,No
8719_0,8719,2024-03-23,1,54,No
8719_1,8719,2024-03-24,8,109,No
8720_0,8720,2024-06-27,2,115,Yes
8721_0,8721,2024-03-31,14,84,No
8721_1,8721,2024-04-01,4,63,No
8721_2,8721,2024-04-02,6,53,No
8722_0,8722,2024-01-21,2,70,No
8722_1,8722,2024-01-22,3,3,Yes
8723_0,8723,2024-11-23,7,38,No
8723_1,8723,2024-11-24,8,22,No
8724_0,8724,2024-04-12,14,27,Yes
8724_1,8724,2024-04-13,11,83,No
8724_2,8724,2024-04-14,4,52,No
8724_3,8724,2024-04-15,1,90,No
8725_0,8725,2024-06-04,9,40,Yes
8725_1,8725,2024-06-05,6,118,No
8725_2,8725,2024-06-06,3,22,No
8726_0,8726,2024-12-23,12,12,No
8726_1,8726,2024-12-24,11,38,Yes
8726_2,8726,2024-12-25,13,68,No
8727_0,8727,2024-05-18,13,118,Yes
8728_0,8728,2024-03-12,10,51,Yes
8728_1,8728,2024-03-13,7,116,Yes
8728_2,8728,2024-03-14,6,59,No
8729_0,8729,2024-03-15,11,34,Yes
8730_0,8730,2024-08-20,2,107,No
8730_1,8730,2024-08-21,2,82,No
8730_2,8730,2024-08-22,6,95,No
8730_3,8730,2024-08-23,10,93,No
8731_0,8731,2024-03-28,8,97,No
8731_1,8731,2024-03-29,10,39,No
8731_2,8731,2024-03-30,14,34,No
8731_3,8731,2024-03-31,15,71,No
8731_4,8731,2024-04-01,12,3,Yes
8732_0,8732,2024-11-20,6,99,No
8733_0,8733,2024-07-25,6,59,No
8733_1,8733,2024-07-26,14,37,No
8734_0,8734,2024-12-18,1,73,Yes
8734_1,8734,2024-12-19,7,120,No
8735_0,8735,2024-07-01,6,89,Yes
8736_0,8736,2024-08-14,1,78,No
8736_1,8736,2024-08-15,6,39,No
8736_2,8736,2024-08-16,10,48,No
8737_0,8737,2024-02-16,14,1,No
8738_0,8738,2024-07-26,6,39,No
8738_1,8738,2024-07-27,15,26,No
8738_2,8738,2024-07-28,11,32,No
8738_3,8738,2024-07-29,8,105,No
8738_4,8738,2024-07-30,4,26,No
8739_0,8739,2024-06-18,1,109,No
8740_0,8740,2024-11-23,2,94,No
8740_1,8740,2024-11-24,12,53,No
8740_2,8740,2024-11-25,15,61,Yes
8740_3,8740,2024-11-26,9,36,Yes
8741_0,8741,2024-11-10,14,34,No
8742_0,8742,2024-05-26,7,67,No
8742_1,8742,2024-05-27,11,99,Yes
8742_2,8742,2024-05-28,5,90,No
8743_0,8743,2024-03-28,2,29,Yes
8743_1,8743,2024-03-29,7,52,No
8744_0,8744,2024-04-06,3,46,No
8744_1,8744,2024-04-07,5,102,No
8745_0,8745,2024-04-20,13,113,No
8745_1,8745,2024-04-21,13,58,No
8745_2,8745,2024-04-22,5,40,No
8745_3,8745,2024-04-23,7,99,No
8746_0,8746,2024-06-28,1,86,No
8746_1,8746,2024-06-29,1,20,No
8746_2,8746,2024-06-30,7,78,No
8747_0,8747,2024-05-10,15,79,No
8747_1,8747,2024-05-11,7,3,No
8747_2,8747,2024-05-12,11,73,No
8748_0,8748,2024-04-14,4,17,No
8748_1,8748,2024-04-15,6,45,No
8748_2,8748,2024-04-16,13,118,No
8748_3,8748,2024-04-17,5,31,No
8749_0,8749,2024-07-23,6,24,No
8749_1,8749,2024-07-24,3,31,Yes
8749_2,8749,2024-07-25,15,62,No
8749_3,8749,2024-07-26,10,114,Yes
8750_0,8750,2024-03-22,10,66,No
8750_1,8750,2024-03-23,3,59,No
8750_2,8750,2024-03-24,13,100,No
8750_3,8750,2024-03-25,3,107,No
8750_4,8750,2024-03-26,11,93,Yes
8751_0,8751,2024-12-15,13,21,No
8752_0,8752,2024-11-18,2,106,No
8753_0,8753,2024-08-27,14,65,No
8753_1,8753,2024-08-28,2,20,No
8754_0,8754,2024-03-29,9,33,Yes
8755_0,8755,2024-07-14,9,57,No
8755_1,8755,2024-07-15,14,4,No
8755_2,8755,2024-07-16,15,10,No
8755_3,8755,2024-07-17,4,30,Yes
8755_4,8755,2024-07-18,14,88,No
8756_0,8756,2024-08-20,4,108,No
8757_0,8757,2024-08-18,12,15,No
8757_1,8757,2024-08-19,13,23,No
8758_0,8758,2024-01-01,12,60,Yes
8758_1,8758,2024-01-02,2,104,No
8758_2,8758,2024-01-03,3,3,No
8758_3,8758,2024-01-04,7,98,No
8758_4,8758,2024-01-05,13,32,No
8759_0,8759,2024-08-11,15,6,No
8759_1,8759,2024-08-12,4,104,No
8760_0,8760,2024-04-03,11,23,Yes
8761_0,8761,2024-04-16,14,104,Yes
8761_1,8761,2024-04-17,1,58,No
8761_2,8761,2024-04-18,6,80,No
8761_3,8761,2024-04-19,2,87,No
8761_4,8761,2024-04-20,10,2,No
8762_0,8762,2024-10-14,15,67,No
8762_1,8762,2024-10-15,15,63,No
8762_2,8762,2024-10-16,4,27,No
8763_0,8763,2024-07-17,13,101,No
8763_1,8763,2024-07-18,11,38,Yes
8763_2,8763,2024-07-19,10,69,No
8764_0,8764,2024-10-21,4,82,Yes
8764_1,8764,2024-10-22,10,43,No
8765_0,8765,2024-08-09,9,18,Yes
8766_0,8766,2024-01-09,14,11,No
8766_1,8766,2024-01-10,15,107,Yes
8767_0,8767,2024-07-20,1,66,No
8768_0,8768,2024-09-28,2,51,No
8768_1,8768,2024-09-29,8,106,Yes
8768_2,8768,2024-09-30,10,49,No
8769_0,8769,2024-01-02,12,79,Yes
8769_1,8769,2024-01-03,3,98,No
8769_2,8769,2024-01-04,9,33,No
8769_3,8769,2024-01-05,1,56,No
8769_4,8769,2024-01-06,9,53,No
8770_0,8770,2024-12-19,14,1,No
8770_1,8770,2024-12-20,11,102,No
8770_2,8770,2024-12-21,12,21,No
8770_3,8770,2024-12-22,14,63,Yes
8771_0,8771,2024-04-13,15,35,No
8771_1,8771,2024-04-14,11,34,Yes
8771_2,8771,2024-04-15,10,55,No
8772_0,8772,2024-09-23,14,89,No
8772_1,8772,2024-09-24,4,57,No
8772_2,8772,2024-09-25,15,113,Yes
8772_3,8772,2024-09-26,2,9,No
8772_4,8772,2024-09-27,10,59,No
8773_0,8773,2024-10-26,7,94,Yes
8774_0,8774,2024-08-10,6,10,No
8774_1,8774,2024-08-11,4,90,No
8775_0,8775,2024-07-30,6,109,No
8775_1,8775,2024-07-31,10,13,No
8776_0,8776,2024-02-13,9,33,Yes
8777_0,8777,2024-05-02,15,85,No
8777_1,8777,2024-05-03,10,92,No
8777_2,8777,2024-05-04,1,1,Yes
8777_3,8777,2024-05-05,10,67,No
8777_4,8777,2024-05-06,14,22,No
8778_0,8778,2024-11-04,14,9,Yes
8778_1,8778,2024-11-05,2,102,Yes
8778_2,8778,2024-11-06,14,94,No
8778_3,8778,2024-11-07,4,27,No
8778_4,8778,2024-11-08,4,24,No
8779_0,8779,2024-06-24,14,16,No
8780_0,8780,2024-11-12,13,114,No
8780_1,8780,2024-11-13,12,86,No
8780_2,8780,2024-11-14,1,71,No
8780_3,8780,2024-11-15,12,56,No
8780_4,8780,2024-11-16,12,74,No
8781_0,8781,2024-12-17,4,2,Yes
8781_1,8781,2024-12-18,9,106,Yes
8782_0,8782,2024-01-20,14,118,No
8782_1,8782,2024-01-21,4,56,Yes
8782_2,8782,2024-01-22,1,17,Yes
8782_3,8782,2024-01-23,7,27,No
8783_0,8783,2024-12-02,6,89,No
8784_0,8784,2024-07-06,9,53,No
8784_1,8784,2024-07-07,12,4,No
8784_2,8784,2024-07-08,11,78,Yes
8784_3,8784,2024-07-09,10,97,No
8784_4,8784,2024-07-10,1,88,No
8785_0,8785,2024-12-06,7,28,No
8785_1,8785,2024-12-07,14,23,No
8785_2,8785,2024-12-08,9,55,Yes
8786_0,8786,2024-05-30,9,19,Yes
8786_1,8786,2024-05-31,11,64,No
8786_2,8786,2024-06-01,10,53,Yes
8787_0,8787,2024-01-12,6,60,No
8787_1,8787,2024-01-13,14,70,Yes
8788_0,8788,2024-10-04,9,107,Yes
8788_1,8788,2024-10-05,2,80,No
8788_2,8788,2024-10-06,4,54,Yes
8789_0,8789,2024-11-01,8,43,Yes
8790_0,8790,2024-10-04,8,46,No
8791_0,8791,2024-06-20,9,44,No
8791_1,8791,2024-06-21,3,2,No
8792_0,8792,2024-01-11,4,77,No
8792_1,8792,2024-01-12,8,52,Yes
8793_0,8793,2024-06-11,11,9,No
8794_0,8794,2024-01-24,9,55,No
8794_1,8794,2024-01-25,4,105,No
8794_2,8794,2024-01-26,6,101,No
8794_3,8794,2024-01-27,11,74,No
8794_4,8794,2024-01-28,13,116,Yes
8795_0,8795,2024-01-02,12,19,Yes
8795_1,8795,2024-01-03,5,19,No
8795_2,8795,2024-01-04,9,9,Yes
8795_3,8795,2024-01-05,10,79,Yes
8796_0,8796,2024-01-01,5,44,No
8796_1,8796,2024-01-02,9,118,No
8797_0,8797,2024-06-11,13,97,No
8798_0,8798,2024-02-24,7,66,No
8798_1,8798,2024-02-25,8,102,No
8798_2,8798,2024-02-26,7,45,Yes
8799_0,8799,2024-11-23,11,65,No
8799_1,8799,2024-11-24,1,88,No
8800_0,8800,2024-01-17,15,63,No
8800_1,8800,2024-01-18,4,52,No
8800_2,8800,2024-01-19,11,93,No
8800_3,8800,2024-01-20,1,83,No
8800_4,8800,2024-01-21,7,63,No
8801_0,8801,2024-05-11,10,82,No
8801_1,8801,2024-05-12,15,109,No
8801_2,8801,2024-05-13,2,91,No
8801_3,8801,2024-05-14,8,1,No
8801_4,8801,2024-05-15,3,20,No
8802_0,8802,2024-07-01,1,44,No
8802_1,8802,2024-07-02,5,61,No
8803_0,8803,2024-03-02,2,86,No
8803_1,8803,2024-03-03,8,119,No
8804_0,8804,2024-08-15,4,118,No
8805_0,8805,2024-01-31,12,2,No
8805_1,8805,2024-02-01,2,62,Yes
8806_0,8806,2024-03-06,15,15,No
8806_1,8806,2024-03-07,13,59,Yes
8807_0,8807,2024-01-23,1,25,Yes
8807_1,8807,2024-01-24,9,100,No
8807_2,8807,2024-01-25,9,43,No
8808_0,8808,2024-11-09,10,3,No
8808_1,8808,2024-11-10,15,94,No
8808_2,8808,2024-11-11,6,90,No
8809_0,8809,2024-03-11,2,42,No
8809_1,8809,2024-03-12,14,45,No
8809_2,8809,2024-03-13,15,107,Yes
8810_0,8810,2024-09-13,15,7,No
8811_0,8811,2024-11-07,10,99,No
8812_0,8812,2024-12-30,7,49,No
8813_0,8813,2024-04-05,12,107,No
8813_1,8813,2024-04-06,1,36,Yes
8813_2,8813,2024-04-07,11,25,No
8813_3,8813,2024-04-08,5,10,No
8813_4,8813,2024-04-09,13,106,No
8814_0,8814,2024-02-09,15,66,No
8814_1,8814,2024-02-10,1,61,No
8814_2,8814,2024-02-11,13,94,No
8814_3,8814,2024-02-12,15,27,No
8814_4,8814,2024-02-13,2,113,Yes
8815_0,8815,2024-09-21,10,87,Yes
8816_0,8816,2024-10-27,9,11,Yes
8816_1,8816,2024-10-28,6,24,No
8816_2,8816,2024-10-29,1,26,No
8816_3,8816,2024-10-30,5,87,No
8817_0,8817,2024-01-08,1,117,No
8818_0,8818,2024-12-17,9,28,No
8819_0,8819,2024-04-01,6,108,Yes
8819_1,8819,2024-04-02,5,31,No
8819_2,8819,2024-04-03,6,41,Yes
8820_0,8820,2024-07-26,7,23,No
8820_1,8820,2024-07-27,5,119,Yes
8821_0,8821,2024-08-05,4,86,No
8822_0,8822,2024-04-28,7,38,No
8822_1,8822,2024-04-29,2,65,No
8823_0,8823,2024-12-13,7,75,Yes
8823_1,8823,2024-12-14,9,41,Yes
8824_0,8824,2024-03-31,4,87,Yes
8824_1,8824,2024-04-01,7,16,No
8824_2,8824,2024-04-02,9,88,No
8824_3,8824,2024-04-03,6,50,No
8825_0,8825,2024-07-23,6,120,No
8826_0,8826,2024-04-17,10,90,No
8827_0,8827,2024-03-04,2,31,No
8827_1,8827,2024-03-05,14,35,No
8827_2,8827,2024-03-06,9,70,No
8827_3,8827,2024-03-07,4,54,No
8827_4,8827,2024-03-08,14,4,No
8828_0,8828,2024-11-28,7,52,No
8828_1,8828,2024-11-29,9,54,No
8828_2,8828,2024-11-30,6,55,No
8829_0,8829,2024-04-20,8,119,No
8829_1,8829,2024-04-21,4,53,Yes
8830_0,8830,2024-02-17,9,84,No
8830_1,8830,2024-02-18,1,108,No
8830_2,8830,2024-02-19,7,37,Yes
8830_3,8830,2024-02-20,4,81,No
8830_4,8830,2024-02-21,3,115,No
8831_0,8831,2024-05-01,5,103,No
8831_1,8831,2024-05-02,4,112,Yes
8831_2,8831,2024-05-03,6,85,No
8831_3,8831,2024-05-04,2,106,No
8831_4,8831,2024-05-05,5,27,No
8832_0,8832,2024-09-12,6,47,No
8832_1,8832,2024-09-13,12,89,No
8833_0,8833,2024-03-19,8,17,No
8833_1,8833,2024-03-20,7,92,No
8833_2,8833,2024-03-21,12,17,No
8833_3,8833,2024-03-22,7,69,No
8834_0,8834,2024-03-30,7,33,Yes
8834_1,8834,2024-03-31,9,5,No
8834_2,8834,2024-04-01,4,17,No
8834_3,8834,2024-04-02,4,57,No
8834_4,8834,2024-04-03,2,51,No
8835_0,8835,2024-07-14,1,88,No
8836_0,8836,2024-10-28,13,46,No
8836_1,8836,2024-10-29,9,11,No
8836_2,8836,2024-10-30,13,117,No
8836_3,8836,2024-10-31,9,50,No
8837_0,8837,2024-11-13,15,107,No
8837_1,8837,2024-11-14,12,62,No
8838_0,8838,2024-05-27,3,94,Yes
8838_1,8838,2024-05-28,2,12,No
8839_0,8839,2024-03-07,14,102,No
8839_1,8839,2024-03-08,9,102,Yes
8839_2,8839,2024-03-09,15,59,Yes
8839_3,8839,2024-03-10,3,81,Yes
8840_0,8840,2024-02-28,5,61,No
8840_1,8840,2024-02-29,11,42,No
8841_0,8841,2024-09-12,10,57,No
8842_0,8842,2024-10-31,12,4,Yes
8842_1,8842,2024-11-01,2,4,No
8842_2,8842,2024-11-02,2,86,Yes
8842_3,8842,2024-11-03,3,89,No
8843_0,8843,2024-06-20,6,51,Yes
8843_1,8843,2024-06-21,6,45,No
8843_2,8843,2024-06-22,12,24,No
8843_3,8843,2024-06-23,10,96,Yes
8843_4,8843,2024-06-24,15,58,Yes
8844_0,8844,2024-02-20,8,110,No
8844_1,8844,2024-02-21,8,27,No
8844_2,8844,2024-02-22,10,22,No
8844_3,8844,2024-02-23,7,34,Yes
8845_0,8845,2024-01-02,10,6,No
8845_1,8845,2024-01-03,14,79,No
8845_2,8845,2024-01-04,2,99,No
8845_3,8845,2024-01-05,14,49,No
8845_4,8845,2024-01-06,6,75,No
8846_0,8846,2024-11-13,11,79,Yes
8846_1,8846,2024-11-14,4,61,Yes
8846_2,8846,2024-11-15,15,38,No
8846_3,8846,2024-11-16,6,120,Yes
8847_0,8847,2024-07-18,15,70,No
8847_1,8847,2024-07-19,6,92,No
8847_2,8847,2024-07-20,7,61,No
8848_0,8848,2024-07-17,1,1,Yes
8848_1,8848,2024-07-18,2,59,Yes
8848_2,8848,2024-07-19,6,39,No
8848_3,8848,2024-07-20,1,48,No
8848_4,8848,2024-07-21,6,108,No
8849_0,8849,2024-12-21,1,26,No
8850_0,8850,2024-03-27,2,40,Yes
8850_1,8850,2024-03-28,14,8,Yes
8850_2,8850,2024-03-29,5,11,Yes
8850_3,8850,2024-03-30,6,25,Yes
8851_0,8851,2024-02-17,4,1,No
8852_0,8852,2024-05-28,3,96,Yes
8852_1,8852,2024-05-29,14,8,No
8852_2,8852,2024-05-30,15,107,No
8852_3,8852,2024-05-31,13,51,No
8853_0,8853,2024-02-12,5,91,No
8853_1,8853,2024-02-13,8,77,Yes
8854_0,8854,2024-07-08,5,45,Yes
8855_0,8855,2024-09-01,12,106,No
8855_1,8855,2024-09-02,11,110,No
8855_2,8855,2024-09-03,12,65,No
8855_3,8855,2024-09-04,8,33,No
8856_0,8856,2024-03-26,9,78,No
8856_1,8856,2024-03-27,13,53,No
8856_2,8856,2024-03-28,8,12,Yes
8856_3,8856,2024-03-29,9,54,No
8856_4,8856,2024-03-30,12,113,No
8857_0,8857,2024-08-31,1,69,No
8857_1,8857,2024-09-01,1,110,No
8857_2,8857,2024-09-02,4,97,Yes
8857_3,8857,2024-09-03,9,40,No
8857_4,8857,2024-09-04,11,29,No
8858_0,8858,2024-12-21,3,67,No
8858_1,8858,2024-12-22,10,97,Yes
8858_2,8858,2024-12-23,6,22,Yes
8859_0,8859,2024-05-24,11,46,No
8859_1,8859,2024-05-25,2,87,No
8859_2,8859,2024-05-26,15,100,No
8859_3,8859,2024-05-27,1,110,No
8859_4,8859,2024-05-28,1,8,Yes
8860_0,8860,2024-11-07,10,36,Yes
8860_1,8860,2024-11-08,7,104,No
8860_2,8860,2024-11-09,1,105,No
8860_3,8860,2024-11-10,5,69,Yes
8860_4,8860,2024-11-11,10,75,Yes
8861_0,8861,2024-03-27,7,8,No
8861_1,8861,2024-03-28,13,76,Yes
8862_0,8862,2024-04-12,15,82,Yes
8862_1,8862,2024-04-13,1,74,Yes
8862_2,8862,2024-04-14,2,104,No
8862_3,8862,2024-04-15,5,103,No
8863_0,8863,2024-04-07,11,31,No
8863_1,8863,2024-04-08,4,7,No
8864_0,8864,2024-01-05,9,93,No
8865_0,8865,2024-06-15,5,22,Yes
8865_1,8865,2024-06-16,11,58,No
8865_2,8865,2024-06-17,11,103,No
8866_0,8866,2024-06-13,5,47,No
8866_1,8866,2024-06-14,12,54,No
8866_2,8866,2024-06-15,3,16,No
8867_0,8867,2024-04-23,4,112,No
8867_1,8867,2024-04-24,7,7,No
8867_2,8867,2024-04-25,13,86,No
8867_3,8867,2024-04-26,12,40,No
8867_4,8867,2024-04-27,7,82,No
8868_0,8868,2024-07-28,7,45,No
8868_1,8868,2024-07-29,4,4,Yes
8869_0,8869,2024-10-03,15,86,No
8870_0,8870,2024-01-06,10,57,No
